chr	gene_id	gene_name	start	end	gene_type
19	ENSG00000180448.6	HMHA1	1065922	1086627	protein_coding
19	ENSG00000099817.7	POLR2E	1086594	1095598	protein_coding
19	ENSG00000167468.12	GPX4	1103936	1106787	protein_coding
19	ENSG00000064932.11	SBNO2	1107636	1174282	protein_coding
19	ENSG00000118046.10	STK11	1189406	1228428	protein_coding
19	ENSG00000267736.1	HMGB2P1	1203208	1203820	pseudogene
19	ENSG00000099625.8	C19orf26	1228286	1238026	protein_coding
19	ENSG00000267778.1	AC004221.2	1238178	1239521	lincRNA
19	ENSG00000099624.3	ATP5D	1241749	1244824	protein_coding
19	ENSG00000167470.8	MIDN	1248552	1259142	protein_coding
19	ENSG00000099622.9	CIRBP	1259384	1274879	protein_coding
19	ENSG00000267493.2	CIRBP-AS1	1268165	1270240	antisense
19	ENSG00000228300.9	C19orf24	1275026	1279248	protein_coding
19	ENSG00000160953.10	MUM1	1285890	1378430	protein_coding
19	ENSG00000099617.2	EFNA2	1286153	1301430	protein_coding
19	ENSG00000240846.1	RPS15P9	1307403	1307720	pseudogene
19	ENSG00000267372.1	AC005330.2	1321224	1322863	lincRNA
19	ENSG00000267755.1	AC004623.2	1376772	1377519	antisense
19	ENSG00000115286.14	NDUFS7	1383526	1395583	protein_coding
19	ENSG00000248015.2	AC005329.7	1392169	1396466	antisense
19	ENSG00000130005.7	GAMT	1397091	1401569	protein_coding
19	ENSG00000071626.12	DAZAP1	1407568	1435719	protein_coding
19	ENSG00000267759.1	CTB-25B13.13	1413900	1414734	sense_intronic
19	ENSG00000115268.5	RPS15	1438358	1440583	protein_coding
19	ENSG00000268798.1	AC027307.3	1440838	1441937	protein_coding
19	ENSG00000115266.7	APC2	1446300	1473243	protein_coding
19	ENSG00000267317.1	CTB-25B13.12	1457664	1462764	processed_transcript
19	ENSG00000119559.11	C19orf25	1461142	1479555	protein_coding
19	ENSG00000115257.11	PCSK4	1481427	1490751	protein_coding
19	ENSG00000267715.1	CTB-25B13.6	1484535	1485273	antisense
19	ENSG00000115255.6	REEP6	1491165	1497926	protein_coding
19	ENSG00000185761.6	ADAMTSL5	1505017	1513603	protein_coding
19	ENSG00000267092.1	CTB-25B13.9	1508381	1508962	antisense
19	ENSG00000185988.7	PLK5	1524073	1535455	protein_coding
19	ENSG00000266399.1	AC027307.2	1553980	1554031	miRNA
19	ENSG00000181588.15	MEX3D	1554668	1568057	protein_coding
19	ENSG00000222720.1	AC027307.1	1556604	1556685	miRNA
19	ENSG00000239367.2	RN7SL477P	1570574	1570859	misc_RNA
19	ENSG00000267161.1	AC005943.5	1573595	1575474	lincRNA
19	ENSG00000071655.12	MBD3	1576639	1592882	protein_coding
19	ENSG00000267059.1	UQCR11	1578011	1605483	protein_coding
19	ENSG00000266926.1	AC005943.4	1581789	1582322	processed_transcript
19	ENSG00000127540.7	UQCR11	1597171	1605480	protein_coding
19	ENSG00000071564.10	TCF3	1609291	1652604	protein_coding
19	ENSG00000252933.1	RNU6-1223P	1616491	1616594	snRNA
19	ENSG00000267073.1	AC005256.1	1748055	1748744	lincRNA
19	ENSG00000205922.4	ONECUT3	1752372	1780987	protein_coding
19	ENSG00000130270.11	ATP8B3	1782074	1812275	protein_coding
19	ENSG00000079313.7	REXO1	1815248	1848452	protein_coding
19	ENSG00000267007.1	CTB-31O20.3	1815248	1815872	antisense
19	ENSG00000223244.1	MIR1909	1816158	1816237	miRNA
19	ENSG00000267244.1	CTB-31O20.4	1822088	1824544	processed_transcript
19	ENSG00000267125.1	CTB-31O20.6	1852398	1853621	antisense
19	ENSG00000129911.4	KLF16	1852399	1863567	protein_coding
19	ENSG00000267141.1	CTB-31O20.8	1860249	1862018	antisense
19	ENSG00000261526.1	CTB-31O20.2	1874881	1876168	lincRNA
19	ENSG00000267232.1	CTB-31O20.9	1875015	1875991	lincRNA
19	ENSG00000129968.11	ABHD17A	1876809	1885546	protein_coding
19	ENSG00000227500.5	SCAMP4	1905213	1926016	protein_coding
19	ENSG00000213638.4	ADAT3	1905377	1913444	protein_coding
19	ENSG00000198683.2	AC012615.1	1925185	1926009	pseudogene
19	ENSG00000133275.11	CSNK1G2	1941188	1981337	protein_coding
19	ENSG00000180846.4	CSNK1G2-AS1	1952530	1954585	antisense
19	ENSG00000133243.4	BTBD2	1985447	2034880	protein_coding
19	ENSG00000267283.1	AC005306.3	1989400	1990369	antisense
19	ENSG00000265900.1	RN7SL226P	2020329	2020580	misc_RNA
19	ENSG00000267180.1	AC007136.1	2030852	2031050	pseudogene
19	ENSG00000099875.10	MKNK2	2037470	2051243	protein_coding
19	ENSG00000172081.9	MOB3A	2071037	2096672	protein_coding
19	ENSG00000099840.9	IZUMO4	2096380	2099592	protein_coding
19	ENSG00000065000.11	AP3D1	2100988	2164464	protein_coding
19	ENSG00000104885.12	DOT1L	2164148	2232577	protein_coding
19	ENSG00000267122.1	AC004490.1	2212028	2215564	antisense
19	ENSG00000104886.4	PLEKHJ1	2230093	2237703	protein_coding
19	ENSG00000221411.1	MIR1227	2234061	2234148	miRNA
19	ENSG00000104897.4	SF3A2	2236520	2248713	protein_coding
19	ENSG00000104899.3	AMH	2248666	2252072	protein_coding
19	ENSG00000267021.1	MIR4321	2250638	2250717	lincRNA
19	ENSG00000167476.5	JSRP1	2252252	2269758	protein_coding
19	ENSG00000104904.7	OAZ1	2269519	2273487	protein_coding
19	ENSG00000267621.1	AC004152.5	2270133	2270945	pseudogene
19	ENSG00000188305.4	C19orf35	2274631	2282181	protein_coding
19	ENSG00000270079.1	AC004152.6	2287163	2287942	lincRNA
19	ENSG00000220008.2	LINGO3	2289774	2308156	protein_coding
19	ENSG00000130332.9	LSM7	2321520	2328615	protein_coding
19	ENSG00000005206.11	SPPL2B	2328617	2355099	processed_transcript
19	ENSG00000267331.1	AC005258.3	2329111	2355778	antisense
19	ENSG00000178297.8	TMPRSS9	2389769	2426237	protein_coding
19	ENSG00000099800.3	TIMM13	2425622	2427892	protein_coding
19	ENSG00000176619.6	LMNB2	2427636	2456994	protein_coding
19	ENSG00000267201.1	AC005624.2	2458933	2462183	lincRNA
19	ENSG00000099860.4	GADD45B	2476120	2478257	protein_coding
19	ENSG00000252962.1	RNU6-993P	2503045	2503139	snRNA
19	ENSG00000176533.8	GNG7	2511217	2702707	protein_coding
19	ENSG00000105694.2	AC104537.2	2538108	2538786	pseudogene
19	ENSG00000267412.1	CTC-265F19.2	2610153	2611860	sense_intronic
19	ENSG00000267214.1	CTC-265F19.3	2631952	2632847	antisense
19	ENSG00000267749.1	CTC-265F19.1	2641836	2643851	sense_intronic
19	ENSG00000176490.4	DIRAS1	2714565	2721416	protein_coding
19	ENSG00000267001.1	AC006538.4	2717767	2740046	protein_coding
19	ENSG00000261342.1	AC006538.1	2727741	2729325	sense_intronic
19	ENSG00000141873.6	SLC39A3	2732202	2740150	protein_coding
19	ENSG00000104969.5	SGTA	2754712	2783369	protein_coding
19	ENSG00000172009.10	THOP1	2785458	2813599	protein_coding
19	ENSG00000172006.7	ZNF554	2819872	2835771	protein_coding
19	ENSG00000186300.7	ZNF555	2841433	2860482	protein_coding
19	ENSG00000267063.1	AC006130.3	2847225	2858714	antisense
19	ENSG00000172000.3	ZNF556	2867333	2878515	protein_coding
19	ENSG00000263997.1	AC006130.1	2872343	2872428	miRNA
19	ENSG00000267398.1	AC006130.4	2874948	2875590	pseudogene
19	ENSG00000266938.1	AC119403.1	2896623	2897220	pseudogene
19	ENSG00000171970.8	ZNF57	2900896	2918474	protein_coding
19	ENSG00000253392.2	AC006277.2	2915144	2926805	antisense
19	ENSG00000175691.8	ZNF77	2933216	2944969	protein_coding
19	ENSG00000104953.14	TLE6	2977444	2995177	protein_coding
19	ENSG00000065717.10	TLE2	2997636	3047633	protein_coding
19	ENSG00000267469.1	AC005944.2	3052908	3053722	antisense
19	ENSG00000104964.10	AES	3052908	3063105	protein_coding
19	ENSG00000088256.4	GNA11	3094408	3124002	protein_coding
19	ENSG00000267139.1	AC005262.3	3118663	3119302	antisense
19	ENSG00000267688.1	AC005262.2	3121114	3122126	antisense
19	ENSG00000266944.1	AC005262.4	3130715	3131396	pseudogene
19	ENSG00000060558.3	GNA15	3136191	3163767	protein_coding
19	ENSG00000267551.3	AC005264.2	3141574	3155173	antisense
19	ENSG00000125910.4	S1PR4	3172344	3180329	protein_coding
19	ENSG00000125912.6	NCLN	3185561	3209573	protein_coding
19	ENSG00000161082.8	CELF5	3224701	3297074	protein_coding
19	ENSG00000267448.1	AC010649.1	3296763	3303001	antisense
19	ENSG00000141905.13	NFIC	3359561	3469215	protein_coding
19	ENSG00000095932.5	C19orf77	3474405	3480540	protein_coding
19	ENSG00000129932.3	DOHH	3490819	3500938	protein_coding
19	ENSG00000264159.1	RN7SL866P	3501316	3501587	misc_RNA
19	ENSG00000105325.9	FZR1	3506271	3538328	protein_coding
19	ENSG00000252408.1	SNORD38	3521246	3521318	snoRNA
19	ENSG00000161091.8	MFSD12	3538259	3574288	protein_coding
19	ENSG00000183397.5	C19orf71	3539152	3544028	protein_coding
19	ENSG00000267436.1	AC005786.7	3544197	3557567	antisense
19	ENSG00000267231.1	AC005786.5	3558013	3558484	lincRNA
19	ENSG00000266959.1	AC005786.3	3568118	3568271	pseudogene
19	ENSG00000064961.14	HMG20B	3572775	3579086	protein_coding
19	ENSG00000179855.5	GIPC3	3585551	3593539	protein_coding
19	ENSG00000006638.7	TBXA2R	3594504	3606838	protein_coding
19	ENSG00000226800.5	CACTIN-AS1	3607245	3613928	antisense
19	ENSG00000105298.9	CACTIN	3610639	3626813	protein_coding
19	ENSG00000186111.4	PIP5K1C	3630181	3700477	protein_coding
19	ENSG00000267304.1	AC004637.1	3672580	3674293	antisense
19	ENSG00000105289.10	TJP3	3708107	3750811	protein_coding
19	ENSG00000011132.7	APBA3	3750817	3761697	protein_coding
19	ENSG00000267205.1	AC005954.4	3753838	3756515	antisense
19	ENSG00000267138.1	AC005954.3	3754618	3756657	sense_intronic
19	ENSG00000183617.4	MRPL54	3762662	3768573	protein_coding
19	ENSG00000173976.11	RAX2	3769087	3772233	protein_coding
19	ENSG00000267148.1	AC005777.3	3775994	3776180	pseudogene
19	ENSG00000007264.9	MATK	3777971	3802127	protein_coding
19	ENSG00000105278.6	ZFR2	3804022	3869030	protein_coding
19	ENSG00000266989.1	FTLP5	3870989	3872105	pseudogene
19	ENSG00000167654.13	ATCAY	3879862	3928077	protein_coding
19	ENSG00000266627.1	RN7SL202P	3920247	3920504	misc_RNA
19	ENSG00000077009.9	NMRK2	3933101	3942414	protein_coding
19	ENSG00000167657.7	DAPK3	3958451	3971121	protein_coding
19	ENSG00000207733.1	MIR637	3961412	3961510	miRNA
19	ENSG00000167658.11	EEF2	3976054	3985467	protein_coding
19	ENSG00000206775.1	SNORD37	3982505	3982570	snoRNA
19	ENSG00000105229.2	PIAS4	4007644	4039384	protein_coding
19	ENSG00000205147.3	AC016586.1	4041127	4043154	protein_coding
19	ENSG00000178951.4	ZBTB7A	4044362	4066943	protein_coding
19	ENSG00000268670.1	CTD-2622I13.3	4061613	4062747	sense_intronic
19	ENSG00000126934.9	MAP2K2	4090319	4124126	protein_coding
19	ENSG00000060566.9	CREB3L3	4153598	4173051	protein_coding
19	ENSG00000077463.10	SIRT6	4174106	4182601	protein_coding
19	ENSG00000089847.8	ANKRD24	4183351	4224811	protein_coding
19	ENSG00000266223.1	RN7SL84P	4208220	4208530	misc_RNA
19	ENSG00000105246.5	EBI3	4229495	4237528	protein_coding
19	ENSG00000105248.11	CCDC94	4247076	4269087	protein_coding
19	ENSG00000105251.6	SHD	4278598	4290721	protein_coding
19	ENSG00000167664.4	TMIGD2	4292229	4302428	protein_coding
19	ENSG00000105255.6	FSD1	4304597	4323840	protein_coding
19	ENSG00000178078.7	STAP2	4324040	4342783	protein_coding
19	ENSG00000269425.1	AC007292.7	4339574	4343488	antisense
19	ENSG00000008382.11	MPND	4343524	4360083	protein_coding
19	ENSG00000269807.1	AC007292.4	4347241	4354054	antisense
19	ENSG00000267938.1	AC007292.1	4347777	4349058	pseudogene
19	ENSG00000269318.1	AC007292.3	4356634	4358445	antisense
19	ENSG00000141985.5	SH3GL1	4360367	4400544	protein_coding
19	ENSG00000267980.1	AC007292.6	4363786	4364637	antisense
19	ENSG00000167670.11	CHAF1A	4402659	4445015	protein_coding
19	ENSG00000267255.1	CTB-50L17.5	4429686	4430931	antisense
19	ENSG00000167671.7	UBXN6	4444996	4457819	protein_coding
19	ENSG00000266437.1	MIR4746	4445975	4446045	miRNA
19	ENSG00000267030.1	CTB-50L17.7	4447301	4448214	antisense
19	ENSG00000267769.1	CTB-50L17.9	4454011	4455283	antisense
19	ENSG00000267011.1	CTB-50L17.16	4457959	4471490	lincRNA
19	ENSG00000264407.1	RN7SL528P	4466463	4466736	misc_RNA
19	ENSG00000167674.10	HDGFRP2	4472284	4502223	protein_coding
19	ENSG00000220693.2	AC011498.1	4477048	4479576	pseudogene
19	ENSG00000167676.3	PLIN4	4502204	4517716	protein_coding
19	ENSG00000214456.4	PLIN5	4522543	4535236	protein_coding
19	ENSG00000267385.1	CTB-50L17.14	4528439	4540079	protein_coding
19	ENSG00000171236.9	LRG1	4536421	4540486	protein_coding
19	ENSG00000167680.11	SEMA6B	4542600	4559820	protein_coding
19	ENSG00000263974.1	RN7SL121P	4545207	4545463	misc_RNA
19	ENSG00000267408.1	CTB-50L17.2	4621206	4622319	pseudogene
19	ENSG00000185361.4	TNFAIP8L1	4639530	4655580	protein_coding
19	ENSG00000074842.3	C19orf10	4641386	4670382	protein_coding
19	ENSG00000268565.1	AC005339.2	4654976	4655536	antisense
19	ENSG00000142002.12	DPP9	4675236	4724685	protein_coding
19	ENSG00000205790.1	AC005594.3	4679294	4685960	processed_transcript
19	ENSG00000266209.1	AC005783.1	4726303	4726391	miRNA
19	ENSG00000176840.7	MIR7-3HG	4769117	4772545	lincRNA
19	ENSG00000207630.1	MIR7-3	4770682	4770791	miRNA
19	ENSG00000268536.1	AC005523.3	4785132	4791219	lincRNA
19	ENSG00000141965.3	FEM1A	4791728	4795571	protein_coding
19	ENSG00000269604.1	AC005523.2	4791757	4795571	antisense
19	ENSG00000127666.8	TICAM1	4815944	4831716	protein_coding
19	ENSG00000267484.1	CTC-518P12.6	4838344	4838919	antisense
19	ENSG00000105355.4	PLIN3	4838353	4867780	protein_coding
19	ENSG00000264899.1	AC027319.2	4876724	4876810	miRNA
19	ENSG00000221535.1	AC027319.1	4889215	4889310	miRNA
19	ENSG00000205784.2	ARRDC5	4890449	4902879	protein_coding
19	ENSG00000034063.9	UHRF1	4903092	4962165	processed_transcript
19	ENSG00000263409.1	MIR4747	4932699	4932752	miRNA
19	ENSG00000127663.10	KDM4B	4969125	5153606	protein_coding
19	ENSG00000105426.10	PTPRS	5158506	5340814	protein_coding
19	ENSG00000267550.1	CTC-482H14.5	5178130	5178475	antisense
19	ENSG00000239524.2	RPL32P34	5277745	5278144	pseudogene
19	ENSG00000266694.1	RN7SL626P	5409469	5409766	misc_RNA
19	ENSG00000105428.4	ZNRF4	5455426	5456867	protein_coding
19	ENSG00000223573.2	TINCR	5558178	5568045	lincRNA
19	ENSG00000233270.1	SNRPEP4	5576671	5576949	pseudogene
19	ENSG00000130254.7	SAFB2	5587010	5624057	protein_coding
19	ENSG00000160633.8	SAFB	5623046	5668489	protein_coding
19	ENSG00000130255.8	RPL36	5674958	5691887	protein_coding
19	ENSG00000174917.4	C19orf70	5678432	5680907	protein_coding
19	ENSG00000167733.9	HSD11B1L	5680615	5688533	protein_coding
19	ENSG00000196365.7	LONP1	5691845	5720583	protein_coding
19	ENSG00000174898.11	CATSPERD	5720688	5778745	protein_coding
19	ENSG00000212123.3	PRR22	5782971	5784776	protein_coding
19	ENSG00000267157.1	CTB-54O9.9	5784016	5785630	protein_coding
19	ENSG00000141994.11	DUS3L	5784843	5791249	protein_coding
19	ENSG00000263995.1	AC011499.1	5822936	5823035	miRNA
19	ENSG00000171119.2	NRTN	5823813	5828335	protein_coding
19	ENSG00000156413.9	FUT6	5830621	5839742	protein_coding
19	ENSG00000171124.8	FUT3	5842899	5851485	protein_coding
19	ENSG00000267709.1	AC024592.9	5847478	5858250	antisense
19	ENSG00000130383.6	FUT5	5865837	5903798	protein_coding
19	ENSG00000267740.1	AC024592.12	5866182	5903798	protein_coding
19	ENSG00000174886.8	NDUFA11	5891287	5904017	protein_coding
19	ENSG00000266941.1	AC104532.3	5899906	5901522	antisense
19	ENSG00000267314.1	AC104532.2	5904852	5914718	protein_coding
19	ENSG00000187650.3	VMAC	5904869	5910864	protein_coding
19	ENSG00000267571.1	AC104532.4	5911589	5913910	processed_transcript
19	ENSG00000105519.8	CAPS	5911718	5915888	protein_coding
19	ENSG00000031823.10	RANBP3	5916150	5978153	protein_coding
19	ENSG00000266983.1	CTC-232P5.1	5978414	6020374	antisense
19	ENSG00000087903.8	RFX2	5993175	6199583	protein_coding
19	ENSG00000267262.1	CTC-232P5.3	6067964	6077130	antisense
19	ENSG00000267589.1	CTC-232P5.4	6072834	6073538	pseudogene
19	ENSG00000267299.1	CTB-66B24.1	6109333	6125808	antisense
19	ENSG00000130377.9	ACSBG2	6135258	6193112	protein_coding
19	ENSG00000267415.1	CTC-503J8.2	6176267	6176453	pseudogene
19	ENSG00000267427.1	CTC-503J8.6	6210390	6212492	lincRNA
19	ENSG00000130382.7	MLLT1	6212966	6279959	protein_coding
19	ENSG00000267563.1	CTC-503J8.4	6259168	6259810	antisense
19	ENSG00000167769.4	ACER1	6306153	6333640	protein_coding
19	ENSG00000269802.1	CTB-180A7.3	6343772	6362160	antisense
19	ENSG00000125656.4	CLPP	6361463	6368919	protein_coding
19	ENSG00000125652.3	ALKBH7	6372444	6375042	protein_coding
19	ENSG00000125650.4	PSPN	6375159	6379069	protein_coding
19	ENSG00000125651.9	GTF2F1	6379580	6393992	protein_coding
19	ENSG00000269444.1	CTB-180A7.6	6386773	6390411	sense_overlapping
19	ENSG00000214347.5	CTB-180A7.8	6393820	6412415	lincRNA
19	ENSG00000088247.11	KHSRP	6413359	6424805	protein_coding
19	ENSG00000266722.1	MIR3940	6416421	6416522	miRNA
19	ENSG00000181240.9	SLC25A41	6426048	6433790	protein_coding
19	ENSG00000125648.10	SLC25A23	6436090	6465214	protein_coding
19	ENSG00000130545.11	CRB3	6463788	6467232	protein_coding
19	ENSG00000205744.5	DENND1C	6467218	6482568	protein_coding
19	ENSG00000104833.6	TUBB4A	6494330	6502859	protein_coding
19	ENSG00000268191.1	CTD-2396E7.10	6494331	6495036	antisense
19	ENSG00000268203.1	CTD-2396E7.9	6494331	6494816	antisense
19	ENSG00000125657.3	TNFSF9	6531010	6535931	protein_coding
19	ENSG00000268742.1	CTD-2396E7.7	6552369	6554505	pseudogene
19	ENSG00000269546.1	CTD-2396E7.8	6562134	6563859	pseudogene
19	ENSG00000199223.1	Y_RNA	6572967	6573068	misc_RNA
19	ENSG00000125726.6	CD70	6583194	6604114	protein_coding
19	ENSG00000268785.1	RPL7P50	6593340	6594066	pseudogene
19	ENSG00000125735.6	TNFSF14	6663148	6670599	protein_coding
19	ENSG00000125730.12	C3	6677715	6730573	protein_coding
19	ENSG00000125734.9	GPR108	6729925	6737614	protein_coding
19	ENSG00000125733.13	TRIP10	6737936	6751537	protein_coding
19	ENSG00000269680.1	CTD-3128G10.6	6748304	6751478	antisense
19	ENSG00000125731.8	SH2D3A	6752171	6767599	protein_coding
19	ENSG00000141968.3	VAV1	6772725	6857377	protein_coding
19	ENSG00000174837.10	EMR1	6887577	6940470	protein_coding
19	ENSG00000265353.1	AC020895.1	6895733	6895814	miRNA
19	ENSG00000269385.1	CTC-312O10.2	6898310	6898697	pseudogene
19	ENSG00000268758.1	EMR4P	6952511	6990857	pseudogene
19	ENSG00000268845.1	RP11-1137G4.3	6953222	6954915	antisense
19	ENSG00000269761.1	RP11-1137G4.4	7005023	7006085	pseudogene
19	ENSG00000204752.3	AC025278.1	7011514	7013338	protein_coding
19	ENSG00000196589.4	CTB-25J19.1	7019311	7021442	lincRNA
19	ENSG00000237247.4	MBD3L5	7030589	7033022	protein_coding
19	ENSG00000205718.4	MBD3L4	7037759	7040190	protein_coding
19	ENSG00000230522.3	MBD3L2	7049332	7051746	protein_coding
19	ENSG00000182315.4	MBD3L3	7056220	7058651	protein_coding
19	ENSG00000130544.7	ZNF557	7069455	7087979	protein_coding
19	ENSG00000269163.1	CTB-25J19.9	7087063	7087979	lincRNA
19	ENSG00000171105.9	INSR	7112266	7294045	protein_coding
19	ENSG00000266483.1	AC010311.1	7160431	7160506	miRNA
19	ENSG00000265748.1	AC125387.1	7309263	7309362	miRNA
19	ENSG00000263264.1	CTB-133G6.1	7413848	7448271	protein_coding
19	ENSG00000268861.1	CTD-2207O23.3	7445850	7535131	protein_coding
19	ENSG00000267852.1	CTB-133G6.2	7455408	7459925	antisense
19	ENSG00000104880.13	ARHGEF18	7459999	7537363	protein_coding
19	ENSG00000104883.3	PEX11G	7541761	7562335	protein_coding
19	ENSG00000198723.6	C19orf45	7557862	7573336	protein_coding
19	ENSG00000267952.1	CTD-2207O23.12	7571938	7584508	protein_coding
19	ENSG00000198816.5	ZNF358	7580178	7585912	protein_coding
19	ENSG00000269371.1	CTD-2207O23.11	7584802	7585346	antisense
19	ENSG00000090674.11	MCOLN1	7587512	7598895	protein_coding
19	ENSG00000268614.1	CTD-2207O23.10	7598481	7604945	protein_coding
19	ENSG00000032444.11	PNPLA6	7598890	7626650	protein_coding
19	ENSG00000076826.5	CAMSAP3	7660788	7683190	protein_coding
19	ENSG00000076924.7	XAB2	7684411	7694451	protein_coding
19	ENSG00000229833.5	PET100	7694623	7696842	protein_coding
19	ENSG00000268400.1	CTD-3214H19.4	7694682	7707934	protein_coding
19	ENSG00000174788.5	PCP2	7696497	7698634	protein_coding
19	ENSG00000268204.1	CTD-3214H19.6	7698652	7701876	antisense
19	ENSG00000076944.10	STXBP2	7701767	7712759	protein_coding
19	ENSG00000269228.1	CTD-3214H19.12	7730603	7731362	pseudogene
19	ENSG00000104918.4	RETN	7733930	7735334	protein_coding
19	ENSG00000183019.3	C19orf59	7741514	7744712	protein_coding
19	ENSG00000269711.1	CTD-3214H19.16	7743387	7747740	protein_coding
19	ENSG00000181029.7	TRAPPC5	7745729	7747744	protein_coding
19	ENSG00000104921.10	FCER2	7753644	7767032	protein_coding
19	ENSG00000182566.8	CLEC4G	7793843	7798792	protein_coding
19	ENSG00000090659.13	CD209	7804879	7812464	protein_coding
19	ENSG00000242636.1	RPL21P129	7815570	7816047	pseudogene
19	ENSG00000104938.12	CLEC4M	7828035	7834491	protein_coding
19	ENSG00000268297.1	CLEC4GP1	7852435	7855507	pseudogene
19	ENSG00000269763.1	EXOSC3P2	7878501	7879311	pseudogene
19	ENSG00000142459.4	EVI5L	7895119	7929862	protein_coding
19	ENSG00000183248.7	CTD-3193O13.9	7933605	7939326	protein_coding
19	ENSG00000268120.1	CTD-3193O13.11	7935447	7936182	lincRNA
19	ENSG00000269153.1	CTD-3193O13.10	7944330	7945005	pseudogene
19	ENSG00000199900.1	RNA5SP463	7951862	7951981	rRNA
19	ENSG00000171017.6	LRRC8E	7953390	7966901	protein_coding
19	ENSG00000214248.2	AC010336.1	7963689	7968427	protein_coding
19	ENSG00000264166.1	RN7SL115P	7967148	7967416	misc_RNA
19	ENSG00000076984.13	MAP2K7	7968728	7979363	protein_coding
19	ENSG00000268149.1	CTD-3193O13.13	7977533	7978403	antisense
19	ENSG00000260001.2	TGFBR3L	7981030	7983982	protein_coding
19	ENSG00000260500.1	CTD-3193O13.1	7983537	7984042	antisense
19	ENSG00000104976.7	SNAPC2	7985201	7988135	protein_coding
19	ENSG00000178531.4	CTXN1	7989372	7991051	protein_coding
